head_x,head_y,head_z,tail_x,tail_y,tail_z,body_x,body_y,body_z,rWinig_x,rWing_y,rWing_z,lWing_x,lWing_y,lWing_z,rot_body_x,rot_body_y,rot_body_z,rot_wing_x,rot_wing_y,rot_wing_z
-0.0034108671825379133,0.0006431598449125886,0.003937446977943182,-0.0006952802650630474,0.007837417535483837,0.2693520188331604,-0.003942137584090233,0.0004499705682974309,0.0038730509113520384,-0.004751240834593773,-0.001567512983456254,0.003988053649663925,-0.005458382423967123,-0.0008678676094859838,0.0037405267357826233,-0.5879596471786499,0.10093418508768082,1.286666750907898,-1.2073371410369873,0.13929297029972076,0.20165085792541504
-0.0034108671825379133,0.0006431598449125886,0.003937446977943182,-0.0006952802650630474,0.007837417535483837,0.2693520188331604,-0.003942137584090233,0.0004499705682974309,0.0038730509113520384,-0.004751240834593773,-0.001567512983456254,0.003988053649663925,-0.005458382423967123,-0.0008678676094859838,0.0037405267357826233,-0.5879596471786499,0.10093418508768082,1.286666750907898,-1.2073371410369873,0.13929297029972076,0.20165085792541504
