frame,t,x_robot,y_robot,z_robot,x,y,z,x_filtered,y_filtered,z_filtered
28147,23335,2.75216,2.06864,0.965279,0.0101384,0.0227678,-0.0695786,0.00875000000000004,0.0389700000000004,-0.065333
28148,23337.5,2.752235,2.070235,0.963406,0.013099144,0.022762221,-0.071149492,0.01033,0.0373675000000003,-0.066488
28149,23340,2.75231,2.07183,0.961533,0.016059888,0.022756642,-0.072720384,0.0119099999999999,0.0357650000000003,-0.067643
28150,23342.5,2.752385,2.073425,0.95966,0.019020632,0.022751063,-0.074291276,0.0134899999999998,0.0341625000000002,-0.068798
28151,23345,2.75246,2.07502,0.957787,0.021981376,0.022745484,-0.075862168,0.0150699999999997,0.0325600000000001,-0.069953
28152,23347.5,2.7526,2.07647,0.95568825,0.021869346,0.022485964,-0.076332628,0.0161949999999998,0.0314800000000001,-0.070631
28153,23350,2.75274,2.07792,0.9535895,0.021757316,0.022226444,-0.076803088,0.01732,0.0304,-0.071309
28154,23352.5,2.75288,2.07937,0.95149075,0.021645286,0.021966924,-0.077273548,0.0184450000000002,0.0293199999999999,-0.071987
28155,23355,2.75302,2.08082,0.949392,0.021533256,0.021707404,-0.077744008,0.0195700000000003,0.0282399999999998,-0.072665
28156,23357.5,2.753265,2.0820175,0.94709275,0.021421226,0.021447884,-0.078214468,0.0202900000000003,0.0276474999999998,-0.07300425
28157,23360,2.75351,2.083215,0.9447935,0.021309196,0.021188364,-0.078684928,0.0210100000000002,0.0270549999999998,-0.0733435
28158,23362.5,2.753755,2.0844125,0.94249425,0.021197166,0.020928844,-0.079155388,0.0217300000000001,0.0264624999999998,-0.07368275
28159,23365,2.754,2.08561,0.940195,0.021085136,0.020669324,-0.079625848,0.0224500000000001,0.0258699999999998,-0.074022
28160,23367.5,2.7543525,2.0866175,0.9377315,0.0223620196470588,0.0206545400588235,-0.0794001448235294,0.02275,0.0253549999999998,-0.07459625
28161,23370,2.754705,2.087625,0.935268,0.0236389032941176,0.0206397561176471,-0.0791744416470588,0.02305,0.0248399999999998,-0.0751705
28162,23372.5,2.7550575,2.0886325,0.9328045,0.0249157869411765,0.0206249721764706,-0.0789487384705882,0.02335,0.0243249999999997,-0.07574475
28163,23375,2.75541,2.08964,0.930341,0.0261926705882353,0.0206101882352941,-0.0787230352941176,0.0236499999999999,0.0238099999999997,-0.076319
28164,23377.5,2.755865,2.090575,0.92777975,0.0280648029411765,0.0207002911764706,-0.0781989764705882,0.0249374999999999,0.0235524999999998,-0.076324
28165,23380,2.75632,2.09151,0.9252185,0.0299369352941176,0.0207903941176471,-0.0776749176470588,0.0262249999999999,0.0232949999999998,-0.076329
28166,23382.5,2.756775,2.092445,0.92265725,0.0318090676470588,0.0208804970588235,-0.0771508588235294,0.0275124999999999,0.0230374999999999,-0.076334
28167,23385,2.75723,2.09338,0.920096,0.0336812,0.0209706,-0.0766268,0.0287999999999999,0.02278,-0.076339
28168,23387.5,2.75778,2.09431,0.9174605,0.0341777423076923,0.0224824980769231,-0.0751774961538462,0.029825,0.02318,-0.07579275
28169,23390,2.75833,2.09524,0.914825,0.0346742846153846,0.0239943961538462,-0.0737281923076923,0.03085,0.0235799999999999,-0.0752465
28170,23392.5,2.75888,2.09617,0.9121895,0.0351708269230769,0.0255062942307692,-0.0722788884615385,0.0318750000000001,0.0239799999999999,-0.07470025
28171,23395,2.75943,2.0971,0.909554,0.0356673692307692,0.0270181923076923,-0.0708295846153846,0.0329000000000002,0.0243799999999998,-0.0741539999999999
28172,23397.5,2.7601225,2.098075,0.906921,0.0358689269230769,0.0270437692307692,-0.0701674884615384,0.0336125000000002,0.0247024999999998,-0.0734099999999999
28173,23400,2.760815,2.09905,0.904288,0.0360704846153846,0.0270693461538462,-0.0695053923076923,0.0343250000000002,0.0250249999999999,-0.072666
28174,23402.5,2.7615075,2.100025,0.901655,0.0362720423076923,0.0270949230769231,-0.0688432961538462,0.0350375000000002,0.0253474999999999,-0.071922
28175,23405,2.7622,2.101,0.899022,0.0364736,0.0271205,-0.0681812,0.0357500000000002,0.0256699999999999,-0.071178
28176,23407.5,2.7630375,2.102015,0.8963915,0.0364496,0.0250140769230769,-0.0670027384615385,0.0361325000000001,0.0259174999999999,-0.0706285
28177,23410,2.763875,2.10303,0.893761,0.0364256,0.0229076538461538,-0.0658242769230769,0.0365150000000001,0.026165,-0.0700789999999999
28178,23412.5,2.7647125,2.104045,0.8911305,0.0364016,0.0208012307692308,-0.0646458153846154,0.0368975,0.0264125000000001,-0.0695294999999999
28179,23415,2.76555,2.10506,0.8885,0.0363776,0.0186948076923077,-0.0634673538461538,0.03728,0.0266600000000001,-0.0689799999999999
28180,23417.5,2.766495,2.106155,0.88592275,0.0367464425925926,0.0180521539173789,-0.0622942839031339,0.03743,0.0257625,-0.0680765
28181,23420,2.76744,2.10725,0.8833455,0.0371152851851852,0.0174095001424501,-0.061121213960114,0.0375799999999999,0.0248649999999999,-0.067173
28182,23422.5,2.768385,2.108345,0.88076825,0.0374841277777778,0.0167668463675214,-0.059948144017094,0.0377299999999999,0.0239674999999998,-0.0662695
28183,23425,2.76933,2.10944,0.878191,0.0378529703703704,0.0161241925925926,-0.0587750740740741,0.0378799999999999,0.0230699999999997,-0.065366
28184,23427.5,2.7703325,2.1105725,0.87565,0.0383901740740741,0.0161088685185185,-0.0576043148148148,0.0379174999999999,0.0223699999999998,-0.0647365
28185,23430,2.771335,2.111705,0.873109,0.0389273777777778,0.0160935444444444,-0.0564335555555556,0.037955,0.0216699999999999,-0.064107
28186,23432.5,2.7723375,2.1128375,0.870568,0.0394645814814815,0.0160782203703704,-0.0552627962962963,0.0379925,0.0209699999999999,-0.0634775
28187,23435,2.77334,2.11397,0.868027,0.0400017851851852,0.0160628962962963,-0.054092037037037,0.03803,0.02027,-0.062848
28188,23437.5,2.7743475,2.11498,0.865498,0.0405389888888889,0.0160475722222222,-0.0529212777777778,0.03856,0.0198125,-0.06122725
28189,23440,2.775355,2.11599,0.862969,0.0410761925925926,0.0160322481481481,-0.0517505185185185,0.0390900000000001,0.019355,-0.0596065
28190,23442.5,2.7763625,2.117,0.86044,0.0416133962962963,0.0160169240740741,-0.0505797592592593,0.0396200000000001,0.0188975,-0.05798575
28191,23445,2.77737,2.11801,0.857911,0.0421506,0.0160016,-0.049409,0.0401500000000001,0.01844,-0.056365
28192,23447.5,2.7783525,2.11889,0.85539075,0.0424527538461539,0.0151590615384615,-0.0470773461538462,0.0405525000000001,0.0182100000000001,-0.05518975
28193,23450,2.779335,2.11977,0.8528705,0.0427549076923077,0.0143165230769231,-0.0447456923076923,0.0409550000000001,0.0179800000000001,-0.0540145
28194,23452.5,2.7803175,2.12065,0.85035025,0.0430570615384615,0.0134739846153846,-0.0424140384615385,0.0413575,0.0177500000000002,-0.0528392499999999
28195,23455,2.7813,2.12153,0.84783,0.0433592153846154,0.0126314461538462,-0.0400823846153846,0.04176,0.0175200000000002,-0.0516639999999999
28196,23457.5,2.7822825,2.122335,0.84541475,0.0440405865384615,0.0122990846153846,-0.0377117384615385,0.042165,0.0169800000000001,-0.049791
28197,23460,2.783265,2.12314,0.8429995,0.0447219576923077,0.0119667230769231,-0.0353410923076923,0.04257,0.01644,-0.047918
28198,23462.5,2.7842475,2.123945,0.84058425,0.0454033288461538,0.0116343615384615,-0.0329704461538462,0.042975,0.0158999999999999,-0.0460450000000001
28199,23465,2.78523,2.12475,0.838169,0.0460847,0.011302,-0.0305998,0.04338,0.0153599999999998,-0.0441720000000001
28200,23467.5,2.786255,2.12555,0.8359095,0.0463376807692308,0.0119433653846154,-0.0291816846153846,0.04384,0.014925,-0.0423000000000001
28201,23470,2.78728,2.12635,0.83365,0.0465906615384615,0.0125847307692308,-0.0277635692307692,0.0443,0.0144900000000001,-0.040428
28202,23472.5,2.788305,2.12715,0.8313905,0.0468436423076923,0.0132260961538462,-0.0263454538461538,0.04476,0.0140550000000003,-0.038556
28203,23475,2.78933,2.12795,0.829131,0.0470966230769231,0.0138674615384615,-0.0249273384615385,0.04522,0.0136200000000004,-0.0366839999999999
28204,23477.5,2.7904375,2.1287525,0.82705625,0.0469216548076923,0.0139516336538462,-0.0230938757211538,0.0455950000000001,0.0136175000000003,-0.0347745
28205,23480,2.791545,2.129555,0.8249815,0.0467466865384615,0.0140358057692308,-0.0212604129807692,0.0459700000000001,0.0136150000000002,-0.032865
28206,23482.5,2.7926525,2.1303575,0.82290675,0.0465717182692308,0.0141199778846154,-0.0194269502403846,0.0463450000000001,0.0136125,-0.0309555
28207,23485,2.79376,2.13116,0.820832,0.04639675,0.01420415,-0.0175934875,0.0467200000000001,0.0136099999999999,-0.029046
28208,23487.5,2.7949775,2.1319375,0.81897,0.0467235951923077,0.0162479394230769,-0.0160172046634615,0.0467875,0.0135999999999999,-0.02723425
28209,23490,2.796195,2.132715,0.817108,0.0470504403846154,0.0182917288461538,-0.0144409218269231,0.0468549999999999,0.01359,-0.0254225
28210,23492.5,2.7974125,2.1334925,0.815246,0.0473772855769231,0.0203355182692308,-0.0128646389903846,0.0469224999999998,0.01358,-0.02361075
28211,23495,2.79863,2.13427,0.813384,0.0477041307692308,0.0223793076923077,-0.0112883561538462,0.0469899999999996,0.0135700000000001,-0.021799
28212,23497.5,2.7999475,2.13505,0.81177325,0.0478696767354597,0.0232670880863039,-0.0104995590056285,0.0471449999999998,0.0146925000000001,-0.01991575
28213,23500,2.801265,2.13583,0.8101625,0.0480352227016886,0.0241548684803002,-0.00971076185741088,0.0472999999999999,0.0158150000000001,-0.0180325
28214,23502.5,2.8025825,2.13661,0.80855175,0.0482007686679174,0.0250426488742964,-0.00892196470919325,0.047455,0.0169375000000002,-0.01614925
28215,23505,2.8039,2.13739,0.806941,0.0483663146341463,0.0259304292682927,-0.00813316756097561,0.0476100000000002,0.0180600000000002,-0.014266
28216,23507.5,2.8052675,2.138195,0.80556275,0.0483735707317073,0.0258846914634146,-0.00783712487804878,0.0476925000000001,0.0189250000000001,-0.013091
28217,23510,2.806635,2.139,0.8041845,0.0483808268292683,0.0258389536585366,-0.00754108219512195,0.0477750000000001,0.01979,-0.011916
28218,23512.5,2.8080025,2.139805,0.80280625,0.0483880829268293,0.0257932158536585,-0.00724503951219512,0.0478575000000001,0.0206549999999999,-0.0107410000000001
28219,23515,2.80937,2.14061,0.801428,0.0483953390243902,0.0257474780487805,-0.00694899682926829,0.0479400000000001,0.0215199999999998,-0.00956600000000007
28220,23517.5,2.8107525,2.14148,0.80031375,0.0484025951219512,0.0257017402439024,-0.00665295414634146,0.0479925,0.0221224999999998,-0.00895450000000006
28221,23520,2.812135,2.14235,0.7991995,0.0484098512195122,0.0256560024390244,-0.00635691146341463,0.0480449999999999,0.0227249999999999,-0.00834300000000004
28222,23522.5,2.8135175,2.14322,0.79808525,0.0484171073170732,0.0256102646341463,-0.00606086878048781,0.0480974999999998,0.0233274999999999,-0.00773150000000003
28223,23525,2.8149,2.14409,0.796971,0.0484243634146341,0.0255645268292683,-0.00576482609756098,0.0481499999999997,0.02393,-0.00712000000000002
28224,23527.5,2.8162875,2.145035,0.7960265,0.0484316195121951,0.0255187890243902,-0.00546878341463415,0.0481849999999997,0.0243125,-0.00685450000000001
28225,23530,2.817675,2.14598,0.795082,0.0484388756097561,0.0254730512195122,-0.00517274073170732,0.0482199999999997,0.0246949999999999,-0.00658900000000001
28226,23532.5,2.8190625,2.146925,0.7941375,0.0484461317073171,0.0254273134146341,-0.00487669804878049,0.0482549999999997,0.0250774999999999,-0.00632350000000001
28227,23535,2.82045,2.14787,0.793193,0.0484533878048781,0.0253815756097561,-0.00458065536585366,0.0482899999999997,0.0254599999999998,-0.00605800000000001
28228,23537.5,2.8218175,2.148895,0.79232275,0.0484799008536585,0.0255679067073171,-0.00447578302439024,0.0483299999999998,0.0255874999999999,-0.00551425
28229,23540,2.823185,2.14992,0.7914525,0.048506413902439,0.025754237804878,-0.00437091068292683,0.0483699999999998,0.0257149999999999,-0.00497049999999999
28230,23542.5,2.8245525,2.150945,0.79058225,0.0485329269512195,0.025940568902439,-0.00426603834146342,0.0484099999999998,0.0258425,-0.00442674999999998
28231,23545,2.82592,2.15197,0.789712,0.04855944,0.0261269,-0.004161166,0.0484499999999999,0.02597,-0.00388299999999997
28232,23547.5,2.82742,2.15317555555556,0.788800333333333,0.04860521,0.0265453,-0.004247464,0.0484916666666666,0.0260061111111111,-0.00351216666666664
28233,23550,2.82892,2.15438111111111,0.787888666666667,0.04865098,0.0269637,-0.004333762,0.0485333333333333,0.0260422222222223,-0.00314133333333332
28234,23552.5,2.83042,2.15558666666667,0.786977,0.04869675,0.0273821,-0.00442006,0.048575,0.0260783333333334,-0.00277049999999999
28235,23555,2.83181636363636,2.15672636363636,0.786165727272727,0.04874252,0.0278005,-0.004506358,0.0486190909090909,0.0262327272727273,-0.00252018181818181
28236,23557.5,2.83305727272727,2.15776727272727,0.785505045454545,0.04878829,0.0282189,-0.004592656,0.0486668181818182,0.0265645454545454,-0.00245063636363635
28237,23560,2.83429818181818,2.15880818181818,0.784844363636364,0.04883406,0.0286373,-0.004678954,0.0487145454545455,0.0268963636363635,-0.00238109090909089
28238,23562.5,2.83553909090909,2.15984909090909,0.784183681818182,0.04887983,0.0290557,-0.004765252,0.0487622727272727,0.0272281818181817,-0.00231154545454543
28239,23565,2.83678,2.16089,0.783523,0.0489256,0.0294741,-0.00485155,0.04881,0.0275599999999998,-0.00224199999999997
28240,23567.5,2.83834111111111,2.16219555555556,0.782769666666667,0.0535599849206349,0.0307259253968254,-0.00411510595238095,0.0505127777777777,0.0279072222222221,-0.00189616666666665
28241,23570,2.83990222222222,2.16350111111111,0.782016333333333,0.0581943698412698,0.0319777507936508,-0.0033786619047619,0.0522155555555554,0.0282544444444444,-0.00155033333333333
28242,23572.5,2.84146333333333,2.16480666666667,0.781263,0.0628287547619048,0.0332295761904762,-0.00264221785714286,0.0539183333333331,0.0286016666666666,-0.00120450000000002
28243,23575,2.84298,2.16607,0.7805271,0.0660518502463054,0.0363083818719212,-0.00263138490640394,0.0555399999999998,0.029918,-0.00099950000000002
28244,23577.5,2.84443,2.16727,0.77981735,0.0671580115763547,0.0421276579802956,-0.00370896860098522,0.0570399999999998,0.0326880000000001,-0.00100575000000001
28245,23580,2.84588,2.16847,0.7791076,0.0682641729064039,0.0479469340886699,-0.0047865522955665,0.0585399999999999,0.0354580000000001,-0.00101199999999999
28246,23582.5,2.84733,2.16967,0.77839785,0.0693703342364532,0.0537662101970443,-0.00586413599014778,0.06004,0.0382280000000002,-0.00101824999999998
28247,23585,2.848858,2.170886,0.7776847,0.0703293137931035,0.0573037448275862,-0.00686798275862069,0.061334,0.0407240000000002,-0.00103259999999997
28248,23587.5,2.850503,2.172126,0.77696645,0.0710675206896552,0.0574186672413793,-0.00776122413793103,0.062319,0.0428090000000002,-0.00105909999999999
28249,23590,2.852148,2.173366,0.7762482,0.0718057275862069,0.0575335896551724,-0.00865446551724138,0.063304,0.0448940000000002,-0.0010856
28250,23592.5,2.853793,2.174606,0.77552995,0.0725439344827586,0.0576485120689655,-0.00954770689655172,0.064289,0.0469790000000002,-0.00111210000000001
28251,23595,2.85547090909091,2.17588181818182,0.77487,0.0732821413793103,0.0577634344827586,-0.0104409482758621,0.0650772727272728,0.0487227272727274,-0.00115918181818183
28252,23597.5,2.85719818181818,2.17721136363636,0.7742975,0.0740203482758621,0.0578783568965517,-0.0113341896551724,0.0655704545454546,0.0499545454545455,-0.00123713636363638
28253,23600,2.85892545454545,2.17854090909091,0.773725,0.0747585551724138,0.0579932793103448,-0.0122274310344828,0.0660636363636364,0.0511863636363636,-0.00131509090909092
28254,23602.5,2.86065272727273,2.17987045454545,0.7731525,0.0754967620689655,0.0581082017241379,-0.0131206724137931,0.0665568181818182,0.0524181818181817,-0.00139304545454546
28255,23605,2.86238,2.1812,0.77258,0.0762349689655172,0.058223124137931,-0.0140139137931034,0.0670500000000001,0.0536499999999998,-0.001471
28256,23607.5,2.86462722222222,2.18309166666667,0.771948333333333,0.0762650587827881,0.0569345746979075,-0.0155356108163867,0.0683083333333334,0.0546722222222221,-0.00264155555555557
28257,23610,2.86687444444444,2.18498333333333,0.771316666666667,0.076295148600059,0.0556460252578839,-0.0170573078396699,0.0695666666666667,0.0556944444444445,-0.00381211111111114
28258,23612.5,2.86912166666667,2.186875,0.770685,0.0763252384173298,0.0543574758178603,-0.0185790048629531,0.070825,0.0567166666666669,-0.00498266666666671
28259,23615,2.871333,2.188818,0.7700937,0.0766257455769231,0.0528535840384615,-0.0203341532692308,0.07179,0.0570260000000003,-0.00642080000000004
28260,23617.5,2.8734905,2.190838,0.76956295,0.07733187875,0.05102667875,-0.02243947875,0.072315,0.0562660000000002,-0.0082603
28261,23620,2.875648,2.192858,0.7690322,0.0780380119230769,0.0491997734615385,-0.0245448042307692,0.07284,0.0555060000000001,-0.0100998
28262,23622.5,2.8778055,2.194878,0.76850145,0.0787441450961539,0.0473728681730769,-0.0266501297115385,0.073365,0.054746,-0.0119392999999999
28263,23625,2.880032,2.196972,0.7679469,0.0805954101470588,0.0467483901470588,-0.0285742277941177,0.074482,0.0540449999999999,-0.0138435999999999
28264,23627.5,2.882362,2.199177,0.76735665,0.0841643730147059,0.0479275530147059,-0.0302264847794118,0.076487,0.0534324999999999,-0.0158450999999999
28265,23630,2.884692,2.201382,0.7667664,0.0877333358823529,0.0491067158823529,-0.0318787417647059,0.078492,0.0528199999999999,-0.0178466
28266,23632.5,2.887022,2.203587,0.76617615,0.09130229875,0.05028587875,-0.03353099875,0.0804970000000001,0.0522074999999999,-0.0198481
28267,23635,2.8894,2.205767,0.7654607,0.0936068705882353,0.0518660705882353,-0.0347173411764706,0.0822810000000001,0.0516639999999999,-0.0215407
28268,23637.5,2.89185,2.2079095,0.76455745,0.0940148558823529,0.0540478058823529,-0.0352048117647059,0.0837335000000002,0.0512239999999999,-0.02276995
28269,23640,2.8943,2.210052,0.7636542,0.0944228411764706,0.0562295411764706,-0.0356922823529412,0.0851860000000003,0.0507839999999999,-0.0239992
28270,23642.5,2.89675,2.2121945,0.76275095,0.0948308264705882,0.0584112764705882,-0.0361797529411765,0.0866385000000004,0.0503439999999999,-0.02522845
28271,23645,2.89928,2.21429,0.7617556,0.0919393833823529,0.0592951342156863,-0.0352916107230392,0.0879940000000004,0.0505399999999999,-0.0263454
28272,23647.5,2.90193,2.216315,0.7606221,0.0840987977205882,0.0582321756372549,-0.0323400492953431,0.0892040000000003,0.05169,-0.0272939
28273,23650,2.90458,2.21834,0.7594886,0.0762582120588235,0.0571692170588235,-0.0293884878676471,0.0904140000000003,0.0528400000000001,-0.0282424
28274,23652.5,2.90723,2.220365,0.7583551,0.0684176263970588,0.0561062584803922,-0.026436926439951,0.0916240000000002,0.0539900000000002,-0.0291909
28275,23655,2.90986090909091,2.22227636363636,0.757242090909091,0.059163,0.0544870666666667,-0.0228958166666667,0.0926163636363638,0.055027272727273,-0.0299793636363636
28276,23657.5,2.91246318181818,2.22401727272727,0.756159818181818,0.0477873125,0.052033525,-0.018470384375,0.0932822727272729,0.0558954545454547,-0.0305277727272727
28277,23660,2.91506545454545,2.22575818181818,0.755077545454546,0.036411625,0.0495799833333333,-0.0140449520833333,0.093948181818182,0.0567636363636365,-0.0310761818181818
28278,23662.5,2.91766772727273,2.22749909090909,0.753995272727273,0.0250359375,0.0471264416666667,-0.00961951979166667,0.0946140909090911,0.0576318181818182,-0.0316245909090909
28279,23665,2.92027,2.22924,0.752913,0.01366025,0.0446729,-0.0051940875,0.0952800000000003,0.0585,-0.032173
28280,23667.5,2.92331,2.231245,0.751608,0.0164709436813187,0.0445409992935636,-0.00670232871860283,0.0856131632653064,0.0563071428571429,-0.029015193877551
28281,23670,2.92635,2.23325,0.750303,0.0192816373626374,0.0444090985871272,-0.00821056993720565,0.0759463265306125,0.0541142857142857,-0.025857387755102
28282,23672.5,2.92939,2.235255,0.748998,0.022092331043956,0.0442771978806907,-0.00971881115580848,0.0662794897959186,0.0519214285714286,-0.0226995816326531
28283,23675,2.93243,2.23726,0.747693,0.0249030247252747,0.0441452971742543,-0.0112270523744113,0.0566126530612246,0.0497285714285714,-0.0195417755102041
28284,23677.5,2.93562,2.2394725,0.746346,0.0277137184065934,0.0440133964678179,-0.0127352935930141,0.0469458163265307,0.0475357142857143,-0.0163839693877551
28285,23680,2.93881,2.241685,0.744999,0.0305244120879121,0.0438814957613815,-0.014243534811617,0.0372789795918368,0.0453428571428571,-0.0132261632653061
28286,23682.5,2.942,2.2438975,0.743652,0.0333351057692308,0.0437495950549451,-0.0157517760302198,0.0276121428571429,0.04315,-0.0100683571428572
28287,23685,2.94519,2.24611,0.742305,0.0361457994505494,0.0436176943485086,-0.0172600172488226,0.017945306122449,0.0409571428571428,-0.00691055102040818
28288,23687.5,2.9484925,2.248475,0.7408135,0.0389564931318681,0.0434857936420722,-0.0187682584674254,0.00827846938775514,0.0387642857142857,-0.0037527448979592
28289,23690,2.951795,2.25084,0.739322,0.0417671868131868,0.0433538929356358,-0.0202764996860283,-0.00138836734693877,0.0365714285714286,-0.000594938775510223
28290,23692.5,2.9550975,2.253205,0.7378305,0.0445778804945055,0.0432219922291994,-0.0217847409046311,-0.0110552040816327,0.0343785714285714,0.00256286734693875
28291,23695,2.9584,2.25557,0.736339,0.0473885741758242,0.043090091522763,-0.0232929821232339,-0.0207220408163266,0.0321857142857143,0.00572067346938773
28292,23697.5,2.961725,2.25797,0.7347675,0.0501992678571428,0.0429581908163265,-0.0248012233418367,-0.0303888775510205,0.0299928571428571,0.00887847959183671
28293,23700,2.96505,2.26037,0.733196,0.0530099615384615,0.0428262901098901,-0.0263094645604396,-0.0400557142857144,0.0278,0.0120362857142857
28294,23702.5,2.968375,2.26277,0.7316245,0.0558206552197802,0.0426943894034537,-0.0278177057790424,-0.0497225510204083,0.0256071428571428,0.0151940918367347
28295,23705,2.9717,2.26517,0.730053,0.0586313489010989,0.0425624886970173,-0.0293259469976452,-0.0593893877551022,0.0234142857142857,0.0183518979591836
28296,23707.5,2.97453611111111,2.26763111111111,0.728838277777778,0.0614420425824176,0.0424305879905808,-0.030834188216248,-0.0690562244897961,0.0212214285714286,0.0215097040816326
